,id,nombre,url_link,url_site,DA,DF,DR,PA,UR,trust_flow,is_mine,is_offer,max_links,peffer_pvp,ppvp,visits_month,sponsored_mark,language,blog_topics,country,link_type,medioTematico,medioTipo,model
2996,10114,educationrapid.us,http://educationrapid.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
2997,10115,educationlimited.us,http://educationlimited.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
2998,10116,educationescrow.us,http://educationescrow.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
2999,10117,educationcheapest.us,http://educationcheapest.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3000,10118,educationcamel.us,http://educationcamel.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3001,10119,educationbad.us,http://educationbad.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3002,10120,fooddivine.us,http://fooddivine.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3003,10121,educationlast.us,http://educationlast.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3004,10122,foodatlantic.us,http://foodatlantic.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3005,10123,educationcupcake.us,http://educationcupcake.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3006,10124,foodlowprice.us,http://foodlowprice.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3007,10125,educationagenda.us,http://educationagenda.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3008,10126,foodhusky.us,http://foodhusky.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3009,10127,educationcommission.us,http://educationcommission.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3010,10128,foodnations.us,http://foodnations.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3011,10129,educationmillions.us,http://educationmillions.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3012,10130,foodremarkable.us,http://foodremarkable.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3013,10131,educationsilk.us,http://educationsilk.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3014,10132,foodblod.us,http://foodblod.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3015,10133,educationurban.us,http://educationurban.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3016,10134,fooddowntown.us,http://fooddowntown.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3017,10135,educationglory.us,http://educationglory.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3018,10136,foodcurious.us,http://foodcurious.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3019,10137,educationrapid.us,http://educationrapid.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3020,10138,foodauthority.us,http://foodauthority.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3021,10139,educationescrow.us,http://educationescrow.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3022,10140,foodraven.us,http://foodraven.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3023,10141,educationcamel.us,http://educationcamel.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3024,10142,foodabundant.us,http://foodabundant.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3025,10143,fooddivine.us,http://fooddivine.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3026,10144,fooddesigning.us,http://fooddesigning.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3027,10145,foodatlantic.us,http://foodatlantic.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3028,10146,foodblender.us,http://foodblender.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3029,10147,foodlowprice.us,http://foodlowprice.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3030,10148,foodimagine.us,http://foodimagine.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3031,10149,foodhusky.us,http://foodhusky.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3032,10150,bluemoonnow.com,http://bluemoonnow.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3033,10151,foodnations.us,http://foodnations.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3034,10152,foodremarkable.us,http://foodremarkable.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3035,10153,foodblod.us,http://foodblod.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3036,10154,fooddowntown.us,http://fooddowntown.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3037,10155,foodcurious.us,http://foodcurious.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3038,10156,foodauthority.us,http://foodauthority.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3039,10157,foodraven.us,http://foodraven.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3040,10158,foodabundant.us,http://foodabundant.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3041,10159,fooddesigning.us,http://fooddesigning.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3042,10160,foodblender.us,http://foodblender.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3043,10161,foodimagine.us,http://foodimagine.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3044,10162,bluemoonnow.com,http://bluemoonnow.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3045,10332,businessglamour.us,http://businessglamour.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3046,10333,businessjoker.us,http://businessjoker.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3047,10334,businessguerrilla.us,http://businessguerrilla.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3048,10335,businessbounce.us,http://businessbounce.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3049,10336,businesselectra.us,http://businesselectra.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3050,10337,businesssleuth.us,http://businesssleuth.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3051,10338,businessurban.us,http://businessurban.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3052,10339,businessplatinum.us,http://businessplatinum.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3053,10340,businessglory.us,http://businessglory.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3054,10341,businesscupcake.us,http://businesscupcake.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3055,10342,businessrapid.us,http://businessrapid.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3056,10343,businessagenda.us,http://businessagenda.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3057,10344,businessescrow.us,http://businessescrow.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3058,10345,businesscommission.us,http://businesscommission.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3059,10346,businesscamel.us,http://businesscamel.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3060,10347,educationlimited.us,http://educationlimited.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3061,10348,educationcheapest.us,http://educationcheapest.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3062,10349,educationbad.us,http://educationbad.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3063,10350,educationlast.us,http://educationlast.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3064,10351,educationcupcake.us,http://educationcupcake.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3065,10352,educationagenda.us,http://educationagenda.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3066,10353,educationcommission.us,http://educationcommission.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3067,10354,educationmillions.us,http://educationmillions.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3068,10355,educationsilk.us,http://educationsilk.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3069,10356,educationurban.us,http://educationurban.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3070,10357,educationglory.us,http://educationglory.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3071,10358,educationrapid.us,http://educationrapid.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3072,10359,educationescrow.us,http://educationescrow.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3073,10360,educationcamel.us,http://educationcamel.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3074,10361,fooddivine.us,http://fooddivine.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3075,10362,foodatlantic.us,http://foodatlantic.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3076,10363,foodlowprice.us,http://foodlowprice.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3077,10364,foodhusky.us,http://foodhusky.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3078,10365,foodnations.us,http://foodnations.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3079,10366,foodremarkable.us,http://foodremarkable.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3080,10367,foodblod.us,http://foodblod.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3081,10368,fooddowntown.us,http://fooddowntown.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3082,10369,foodcurious.us,http://foodcurious.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3083,10370,foodauthority.us,http://foodauthority.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3084,10371,foodraven.us,http://foodraven.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3085,10372,foodabundant.us,http://foodabundant.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3086,10373,fooddesigning.us,http://fooddesigning.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3087,10374,foodblender.us,http://foodblender.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3088,10375,foodimagine.us,http://foodimagine.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3089,10376,bluemoonnow.com,http://bluemoonnow.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3090,10422,blackeyess.com,http://blackeyess.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3091,10423,back-seater.com,http://back-seater.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3092,10424,dark-horses.com,http://dark-horses.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3093,10425,speedymore.com,http://speedymore.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3094,10426,easilyword.com,http://easilyword.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3095,10427,deepsleeep.com,http://deepsleeep.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3096,10428,empty-basket.com,http://empty-basket.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3097,10429,feel-alone.com,http://feel-alone.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3098,10430,blackbearss.com,http://blackbearss.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3099,10431,cheap-words.com,http://cheap-words.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3100,10432,dead-days.com,http://dead-days.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3101,10433,duty-time.com,http://duty-time.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3102,10434,best-lucky.com,http://best-lucky.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3103,10435,blank-papers.com,http://blank-papers.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3104,10436,hotpotatopro.com,http://hotpotatopro.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3105,10437,sitdowntime.com,http://sitdowntime.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3106,10438,lazydogy.com,http://lazydogy.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3107,10439,greeengrass.com,http://greeengrass.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3108,10440,open-dooor.com,http://open-dooor.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3109,10441,open-eggs.com,http://open-eggs.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3110,10442,exact-times.com,http://exact-times.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3111,10443,red-lipss.com,http://red-lipss.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3112,10444,run-over.com,http://run-over.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3113,10445,steppone.com,http://steppone.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3114,10446,stealbody.com,http://stealbody.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3115,10447,silverlinee.com,http://silverlinee.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3116,10448,repeat-life.com,http://repeat-life.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3117,10449,timeswaste.com,http://timeswaste.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,43.26,48.41,,False,,,,,,,blogs.blog
3118,10450,urbanfitnessgroup.com,http://urbanfitnessgroup.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3119,10451,wonhealthy.com,http://wonhealthy.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3120,10452,healthypurebody.com,http://healthypurebody.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3121,10453,healthnewsbot.com,http://healthnewsbot.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3122,10454,healthnutbeauty.com,http://healthnutbeauty.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3123,10455,healthreign.com,http://healthreign.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3124,10456,mhealthinsiders.com,http://mhealthinsiders.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3125,10457,healthyfitlines.com,http://healthyfitlines.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3126,10458,healthmina.com,http://healthmina.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3127,10459,lifefithealthy.com,http://lifefithealthy.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3128,10460,bighealthtimes.com,http://bighealthtimes.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3129,10461,healthsunflower.com,http://healthsunflower.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3130,10462,healthopplis.com,http://healthopplis.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3131,10463,healthecono.com,http://healthecono.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3132,10464,healthother.com,http://healthother.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3133,10465,healthredhot.com,http://healthredhot.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3134,10466,healthclassy.com,http://healthclassy.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3135,10512,healthspicy.com,http://healthspicy.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3136,10513,healthstrick.com,http://healthstrick.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3137,10514,healthlastminute.com,http://healthlastminute.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3138,10515,healthreadset.com,http://healthreadset.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3139,10516,healthebony.com,http://healthebony.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3140,10517,healthcreativity.com,http://healthcreativity.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3141,10518,healthbuller.com,http://healthbuller.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3142,10519,healthcheapest.com,http://healthcheapest.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3143,10520,healthintergrity.com,http://healthintergrity.com,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3144,10521,healthsolo.us,http://healthsolo.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3145,10522,healthloco.us,http://healthloco.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3146,10523,healthunique.us,http://healthunique.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3147,10524,healthsignature.us,http://healthsignature.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3148,10525,healthspree.us,http://healthspree.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3149,10526,healthmatche.us,http://healthmatche.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3150,10527,healthcustom.us,http://healthcustom.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3151,10528,healthkayak.us,http://healthkayak.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3152,10529,healthebony.us,http://healthebony.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3153,10530,healtharrow.us,http://healtharrow.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3154,10531,healthcanal.us,http://healthcanal.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3155,10532,healthlucky.us,http://healthlucky.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3156,10533,healthpicker.us,http://healthpicker.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3157,10534,healthcrafter.us,http://healthcrafter.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3158,10535,healthessence.us,http://healthessence.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3159,10536,healthcreativity.us,http://healthcreativity.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3160,10537,healthcrown.us,http://healthcrown.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3161,10538,healthsurprise.us,http://healthsurprise.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3162,10539,healthavatar.us,http://healthavatar.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3163,10540,healththunder.us,http://healththunder.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3164,10541,healthpearl.us,http://healthpearl.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3165,10542,healthoriginal.us,http://healthoriginal.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3166,10543,healthiron.us,http://healthiron.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3167,10544,healthbuller.us,http://healthbuller.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3168,10545,healthcrystal.us,http://healthcrystal.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3169,10546,healthsedona.us,http://healthsedona.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3170,10547,healthbrowse.us,http://healthbrowse.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3171,10548,healthlimited.us,http://healthlimited.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
3172,10549,healthadaptive.us,http://healthadaptive.us,https://panel.teblogueo.com/medios,,,,,,,False,False,2.0,48.41,53.56,,False,,,,,,,blogs.blog
